nodo:ID,:LABEL
XN_3068,PROTEIN2
XN_3069,PROTEIN2
XN_3070,PROTEIN2
XN_3071,PROTEIN2
XN_3072,PROTEIN2
XN_3073,PROTEIN2
XN_3074,PROTEIN2
XN_3075,PROTEIN2
XN_3076,PROTEIN2
XN_3077,PROTEIN2
XN_3078,PROTEIN2
XN_3079,PROTEIN2
XN_3080,PROTEIN2
XN_3081,PROTEIN2
XN_3082,PROTEIN2
XN_3083,PROTEIN2
XN_3084,PROTEIN2
XN_3085,PROTEIN2
XN_3086,PROTEIN2
XN_3087,PROTEIN2
XN_3088,PROTEIN2
XN_3089,PROTEIN2
XN_3090,PROTEIN2
XN_3091,PROTEIN2
XN_3092,PROTEIN2
XN_3093,PROTEIN2
XN_3094,PROTEIN2
XN_3095,PROTEIN2
XN_3096,PROTEIN2
XN_3097,PROTEIN2
XN_3098,PROTEIN2
XN_3099,PROTEIN2
XN_3100,PROTEIN2
XN_3101,PROTEIN2
XN_3102,PROTEIN2
XN_3103,PROTEIN2
XN_3104,PROTEIN2
XN_3105,PROTEIN2
XN_3106,PROTEIN2
XN_3107,PROTEIN2
XN_3108,PROTEIN2
XN_3109,PROTEIN2
XN_3110,PROTEIN2
XN_3111,PROTEIN2
XN_3112,PROTEIN2
XN_3113,PROTEIN2
XN_3114,PROTEIN2
XN_3115,PROTEIN2
XN_3116,PROTEIN2
XN_3117,PROTEIN2
XN_3118,PROTEIN2
XN_3119,PROTEIN2
XN_3120,PROTEIN2
XN_3121,PROTEIN2
XN_3122,PROTEIN2
XN_3123,PROTEIN2
XN_3124,PROTEIN2
XN_3125,PROTEIN2
XN_3126,PROTEIN2
XN_3127,PROTEIN2
XN_3128,PROTEIN2
XN_3129,PROTEIN2
XN_3130,PROTEIN2
XN_3131,PROTEIN2
XN_3132,PROTEIN2
XN_3133,PROTEIN2
XN_3134,PROTEIN2
XN_3135,PROTEIN2
XN_3136,PROTEIN2
XN_3137,PROTEIN2
XN_3138,PROTEIN2
XN_3139,PROTEIN2
XN_3140,PROTEIN2
XN_3141,PROTEIN2
XN_3142,PROTEIN2
XN_3143,PROTEIN2
XN_3144,PROTEIN2
XN_3145,PROTEIN2
XN_3146,PROTEIN2
XN_3147,PROTEIN2
XN_3148,PROTEIN2
XN_3149,PROTEIN2
XN_3150,PROTEIN2
XN_3151,PROTEIN2
XN_3152,PROTEIN2
XN_3153,PROTEIN2
XN_3154,PROTEIN2
XN_3155,PROTEIN2
XN_3156,PROTEIN2
XN_3157,PROTEIN2
XN_3158,PROTEIN2
XN_3159,PROTEIN2
XN_3160,PROTEIN2
XN_3161,PROTEIN2
XN_3162,PROTEIN2
XN_3163,PROTEIN2
XN_3164,PROTEIN2
XN_3165,PROTEIN2
XN_3166,PROTEIN2
XN_3167,PROTEIN2
XN_3168,PROTEIN2
XN_3169,PROTEIN2
XN_3170,PROTEIN2
XN_3171,PROTEIN2
XN_3172,PROTEIN2
XN_3173,PROTEIN2
XN_3174,PROTEIN2
XN_3175,PROTEIN2
XN_3176,PROTEIN2
XN_3177,PROTEIN2
XN_3178,PROTEIN2
XN_3179,PROTEIN2
XN_3180,PROTEIN2
XN_3181,PROTEIN2
XN_3182,PROTEIN2
XN_3183,PROTEIN2
XN_3184,PROTEIN2
XN_3185,PROTEIN2
XN_3186,PROTEIN2
XN_3187,PROTEIN2
XN_3188,PROTEIN2
XN_3189,PROTEIN2
XN_3190,PROTEIN2
XN_3191,PROTEIN2
XN_3192,PROTEIN2
XN_3193,PROTEIN2
XN_3194,PROTEIN2
XN_3195,PROTEIN2
XN_3196,PROTEIN2
XN_3197,PROTEIN2
XN_3198,PROTEIN2
XN_3199,PROTEIN2
XN_3200,PROTEIN2
XN_3201,PROTEIN2
XN_3202,PROTEIN2
XN_3203,PROTEIN2
XN_3204,PROTEIN2
XN_3205,PROTEIN2
XN_3206,PROTEIN2
XN_3207,PROTEIN2
XN_3208,PROTEIN2
XN_3209,PROTEIN2
XN_3210,PROTEIN2
XN_3211,PROTEIN2
XN_3212,PROTEIN2
XN_3213,PROTEIN2
XN_3214,PROTEIN2
XN_3215,PROTEIN2
XN_3216,PROTEIN2
XN_3217,PROTEIN2
XN_3218,PROTEIN2
XN_3219,PROTEIN2
XN_3220,PROTEIN2
XN_3221,PROTEIN2
XN_3222,PROTEIN2
XN_3223,PROTEIN2
XN_3224,PROTEIN2
XN_3225,PROTEIN2
XN_3226,PROTEIN2
XN_3227,PROTEIN2
XN_3228,PROTEIN2
XN_3229,PROTEIN2
XN_3230,PROTEIN2
XN_3231,PROTEIN2
XN_3232,PROTEIN2
XN_3233,PROTEIN2
XN_3234,PROTEIN2
XN_3235,PROTEIN2
XN_3236,PROTEIN2
XN_3237,PROTEIN2
XN_3238,PROTEIN2
XN_3239,PROTEIN2
XN_3240,PROTEIN2
XN_3241,PROTEIN2
XN_3242,PROTEIN2
XN_3243,PROTEIN2
XN_3244,PROTEIN2
XN_3245,PROTEIN2
XN_3246,PROTEIN2
XN_3247,PROTEIN2
XN_3248,PROTEIN2
XN_3249,PROTEIN2
XN_3250,PROTEIN2
XN_3251,PROTEIN2
XN_3252,PROTEIN2
XN_3253,PROTEIN2
XN_3254,PROTEIN2
XN_3255,PROTEIN2
XN_3256,PROTEIN2
XN_3257,PROTEIN2
XN_3258,PROTEIN2
XN_3259,PROTEIN2
XN_3260,PROTEIN2
XN_3261,PROTEIN2
XN_3262,PROTEIN2
XN_3263,PROTEIN2
XN_3264,PROTEIN2
XN_3265,PROTEIN2
XN_3266,PROTEIN2
XN_3267,PROTEIN2
XN_3268,PROTEIN2
XN_3269,PROTEIN2
XN_3270,PROTEIN2
XN_3271,PROTEIN2
XN_3272,PROTEIN2
XN_3273,PROTEIN2
XN_3274,PROTEIN2
XN_3275,PROTEIN2
XN_3276,PROTEIN2
XN_3277,PROTEIN2
XN_3278,PROTEIN2
XN_3279,PROTEIN2
XN_3280,PROTEIN2
XN_3281,PROTEIN2
XN_3282,PROTEIN2
XN_3283,PROTEIN2
XN_3284,PROTEIN2
XN_3285,PROTEIN2
XN_3286,PROTEIN2
XN_3287,PROTEIN2
XN_3288,PROTEIN2
XN_3289,PROTEIN2
XN_3290,PROTEIN2
XN_3291,PROTEIN2
XN_3292,PROTEIN2
XN_3293,PROTEIN2
XN_3294,PROTEIN2
XN_3295,PROTEIN2
XN_3296,PROTEIN2
XN_3297,PROTEIN2
XN_3298,PROTEIN2
XN_3299,PROTEIN2
XN_3300,PROTEIN2
XN_3301,PROTEIN2
XN_3302,PROTEIN2
XN_3303,PROTEIN2
XN_3304,PROTEIN2
XN_3305,PROTEIN2
XN_3306,PROTEIN2
XN_3307,PROTEIN2
XN_3308,PROTEIN2
XN_3309,PROTEIN2
XN_3310,PROTEIN2
XN_3311,PROTEIN2
XN_3312,PROTEIN2
XN_3313,PROTEIN2
XN_3314,PROTEIN2
XN_3315,PROTEIN2
XN_3316,PROTEIN2
XN_3317,PROTEIN2
XN_3318,PROTEIN2
XN_3319,PROTEIN2
XN_3320,PROTEIN2
XN_3321,PROTEIN2
XN_3322,PROTEIN2
XN_3323,PROTEIN2
XN_3324,PROTEIN2
XN_3325,PROTEIN2
XN_3326,PROTEIN2
XN_3327,PROTEIN2
XN_3328,PROTEIN2
XN_3329,PROTEIN2
XN_3330,PROTEIN2
XN_3331,PROTEIN2
XN_3332,PROTEIN2
XN_3333,PROTEIN2
XN_3334,PROTEIN2
XN_3335,PROTEIN2
XN_3336,PROTEIN2
XN_3337,PROTEIN2
XN_3338,PROTEIN2
XN_3339,PROTEIN2
XN_3340,PROTEIN2
XN_3341,PROTEIN2
XN_3342,PROTEIN2
XN_3343,PROTEIN2
XN_3344,PROTEIN2
XN_3345,PROTEIN2
XN_3346,PROTEIN2
XN_3347,PROTEIN2
XN_3348,PROTEIN2
XN_3349,PROTEIN2
XN_3350,PROTEIN2
XN_3351,PROTEIN2
XN_3352,PROTEIN2
XN_3353,PROTEIN2
XN_3354,PROTEIN2
XN_3355,PROTEIN2
XN_3356,PROTEIN2
XN_3357,PROTEIN2
XN_3358,PROTEIN2
XN_3359,PROTEIN2
XN_3360,PROTEIN2
XN_3361,PROTEIN2
XN_3362,PROTEIN2
XN_3363,PROTEIN2
XN_3364,PROTEIN2
XN_3365,PROTEIN2
XN_3366,PROTEIN2
XN_3367,PROTEIN2
XN_3368,PROTEIN2
XN_3369,PROTEIN2
XN_3370,PROTEIN2
XN_3371,PROTEIN2
XN_3372,PROTEIN2
XN_3373,PROTEIN2
XN_3374,PROTEIN2
XN_3375,PROTEIN2
XN_3376,PROTEIN2
XN_3377,PROTEIN2
XN_3378,PROTEIN2
XN_3379,PROTEIN2
XN_3380,PROTEIN2
XN_3381,PROTEIN2
XN_3382,PROTEIN2
XN_3383,PROTEIN2
XN_3384,PROTEIN2
XN_3385,PROTEIN2
XN_3386,PROTEIN2
XN_3387,PROTEIN2
XN_3388,PROTEIN2
XN_3389,PROTEIN2
XN_3390,PROTEIN2
XN_3391,PROTEIN2
XN_3392,PROTEIN2
XN_3393,PROTEIN2
XN_3394,PROTEIN2
XN_3395,PROTEIN2
XN_3396,PROTEIN2
XN_3397,PROTEIN2
XN_3398,PROTEIN2
XN_3399,PROTEIN2
XN_3400,PROTEIN2
XN_3401,PROTEIN2
XN_3402,PROTEIN2
XN_3403,PROTEIN2
XN_3404,PROTEIN2
XN_3405,PROTEIN2
XN_3406,PROTEIN2
XN_3407,PROTEIN2
XN_3408,PROTEIN2
XN_3409,PROTEIN2
XN_3410,PROTEIN2
XN_3411,PROTEIN2
XN_3412,PROTEIN2
XN_3413,PROTEIN2
XN_3414,PROTEIN2
XN_3415,PROTEIN2
XN_3416,PROTEIN2
XN_3417,PROTEIN2
XN_3418,PROTEIN2
XN_3419,PROTEIN2
XN_3420,PROTEIN2
XN_3421,PROTEIN2
XN_3422,PROTEIN2
XN_3423,PROTEIN2
XN_3424,PROTEIN2
XN_3425,PROTEIN2
XN_3426,PROTEIN2
XN_3427,PROTEIN2
XN_3428,PROTEIN2
XN_3429,PROTEIN2
XN_3430,PROTEIN2
XN_3431,PROTEIN2
XN_3432,PROTEIN2
XN_3433,PROTEIN2
XN_3434,PROTEIN2
XN_3435,PROTEIN2
XN_3436,PROTEIN2
XN_3437,PROTEIN2
XN_3438,PROTEIN2
XN_3439,PROTEIN2
XN_3440,PROTEIN2
XN_3441,PROTEIN2
XN_3442,PROTEIN2
XN_3443,PROTEIN2
XN_3444,PROTEIN2
XN_3445,PROTEIN2
XN_3446,PROTEIN2
XN_3447,PROTEIN2
XN_3448,PROTEIN2
XN_3449,PROTEIN2
XN_3450,PROTEIN2
XN_3451,PROTEIN2
XN_3452,PROTEIN2
XN_3453,PROTEIN2
XN_3454,PROTEIN2
XN_3455,PROTEIN2
XN_3456,PROTEIN2
XN_3457,PROTEIN2
XN_3458,PROTEIN2
XN_3459,PROTEIN2
XN_3460,PROTEIN2
XN_3461,PROTEIN2
XN_3462,PROTEIN2
XN_3463,PROTEIN2
XN_3464,PROTEIN2
XN_3465,PROTEIN2
XN_3466,PROTEIN2
XN_3467,PROTEIN2
XN_3468,PROTEIN2
XN_3469,PROTEIN2
XN_3470,PROTEIN2
XN_3471,PROTEIN2
XN_3472,PROTEIN2
XN_3473,PROTEIN2
XN_3474,PROTEIN2
XN_3475,PROTEIN2
XN_3476,PROTEIN2
XN_3477,PROTEIN2
XN_3478,PROTEIN2
XN_3479,PROTEIN2
XN_3480,PROTEIN2
XN_3481,PROTEIN2
XN_3482,PROTEIN2
XN_3483,PROTEIN2
XN_3484,PROTEIN2
XN_3485,PROTEIN2
XN_3486,PROTEIN2
XN_3487,PROTEIN2
XN_3488,PROTEIN2
XN_3489,PROTEIN2
XN_3490,PROTEIN2
XN_3491,PROTEIN2
XN_3492,PROTEIN2
XN_3493,PROTEIN2
XN_3494,PROTEIN2
XN_3495,PROTEIN2
XN_3496,PROTEIN2
XN_3497,PROTEIN2
XN_3498,PROTEIN2
XN_3499,PROTEIN2
XN_3500,PROTEIN2
XN_3501,PROTEIN2
XN_3502,PROTEIN2
XN_3503,PROTEIN2
XN_3504,PROTEIN2
XN_3505,PROTEIN2
XN_3506,PROTEIN2
XN_3507,PROTEIN2
XN_3508,PROTEIN2
XN_3509,PROTEIN2
XN_3510,PROTEIN2
XN_3511,PROTEIN2
XN_3512,PROTEIN2
XN_3513,PROTEIN2
XN_3514,PROTEIN2
XN_3515,PROTEIN2
XN_3516,PROTEIN2
XN_3517,PROTEIN2
XN_3518,PROTEIN2
XN_3519,PROTEIN2
XN_3520,PROTEIN2
XN_3521,PROTEIN2
XN_3522,PROTEIN2
XN_3523,PROTEIN2
XN_3524,PROTEIN2
XN_3525,PROTEIN2
XN_3526,PROTEIN2
XN_3527,PROTEIN2
XN_3528,PROTEIN2
XN_3529,PROTEIN2
XN_3530,PROTEIN2
XN_3531,PROTEIN2
XN_3532,PROTEIN2
XN_3533,PROTEIN2
XN_3534,PROTEIN2
XN_3535,PROTEIN2
XN_3536,PROTEIN2
XN_3537,PROTEIN2
XN_3538,PROTEIN2
XN_3539,PROTEIN2
XN_3540,PROTEIN2
XN_3541,PROTEIN2
XN_3542,PROTEIN2
XN_3543,PROTEIN2
XN_3544,PROTEIN2
XN_3545,PROTEIN2
XN_3546,PROTEIN2
XN_3547,PROTEIN2
XN_3548,PROTEIN2
XN_3549,PROTEIN2
XN_3550,PROTEIN2
XN_3551,PROTEIN2
XN_3552,PROTEIN2
XN_3553,PROTEIN2
XN_3554,PROTEIN2
XN_3555,PROTEIN2
XN_3556,PROTEIN2
XN_3557,PROTEIN2
XN_3558,PROTEIN2
XN_3559,PROTEIN2
XN_3560,PROTEIN2
XN_3561,PROTEIN2
XN_3562,PROTEIN2
XN_3563,PROTEIN2
XN_3564,PROTEIN2
XN_3565,PROTEIN2
XN_3566,PROTEIN2
XN_3567,PROTEIN2
XN_3568,PROTEIN2
XN_3569,PROTEIN2
XN_3570,PROTEIN2
XN_3571,PROTEIN2
XN_3572,PROTEIN2
XN_3573,PROTEIN2
XN_3574,PROTEIN2
XN_3575,PROTEIN2
XN_3576,PROTEIN2
XN_3577,PROTEIN2
XN_3578,PROTEIN2
XN_3579,PROTEIN2
XN_3580,PROTEIN2
XN_3581,PROTEIN2
XN_3582,PROTEIN2
XN_3583,PROTEIN2
XN_3584,PROTEIN2
XN_3585,PROTEIN2
XN_3586,PROTEIN2
XN_3587,PROTEIN2
XN_3588,PROTEIN2
XN_3589,PROTEIN2
XN_3590,PROTEIN2
XN_3591,PROTEIN2
XN_3592,PROTEIN2
XN_3593,PROTEIN2
XN_3594,PROTEIN2
XN_3595,PROTEIN2
XN_3596,PROTEIN2
XN_3597,PROTEIN2
XN_3598,PROTEIN2
XN_3599,PROTEIN2
XN_3600,PROTEIN2
XN_3601,PROTEIN2
XN_3602,PROTEIN2
XN_3603,PROTEIN2
XN_3604,PROTEIN2
XN_3605,PROTEIN2
XN_3606,PROTEIN2
XN_3607,PROTEIN2
XN_3608,PROTEIN2
XN_3609,PROTEIN2
XN_3610,PROTEIN2
XN_3611,PROTEIN2
XN_3612,PROTEIN2
XN_3613,PROTEIN2
XN_3614,PROTEIN2
XN_3615,PROTEIN2
XN_3616,PROTEIN2
XN_3617,PROTEIN2
XN_3618,PROTEIN2
XN_3619,PROTEIN2
XN_3620,PROTEIN2
XN_3621,PROTEIN2
XN_3622,PROTEIN2
XN_3623,PROTEIN2
XN_3624,PROTEIN2
XN_3625,PROTEIN2
XN_3626,PROTEIN2
XN_3627,PROTEIN2
XN_3628,PROTEIN2
XN_3629,PROTEIN2
XN_3630,PROTEIN2
XN_3631,PROTEIN2
XN_3632,PROTEIN2
XN_3633,PROTEIN2
XN_3634,PROTEIN2
XN_3635,PROTEIN2
XN_3636,PROTEIN2
XN_3637,PROTEIN2
XN_3638,PROTEIN2
XN_3639,PROTEIN2
XN_3640,PROTEIN2
XN_3641,PROTEIN2
XN_3642,PROTEIN2
XN_3643,PROTEIN2
XN_3644,PROTEIN2
XN_3645,PROTEIN2
XN_3646,PROTEIN2
XN_3647,PROTEIN2
XN_3648,PROTEIN2
XN_3649,PROTEIN2
XN_3650,PROTEIN2
XN_3651,PROTEIN2
XN_3652,PROTEIN2
XN_3653,PROTEIN2
XN_3654,PROTEIN2
XN_3655,PROTEIN2
XN_3656,PROTEIN2
XN_3657,PROTEIN2
XN_3658,PROTEIN2
XN_3659,PROTEIN2
XN_3660,PROTEIN2
XN_3661,PROTEIN2
XN_3662,PROTEIN2
XN_3663,PROTEIN2
XN_3664,PROTEIN2
XN_3665,PROTEIN2
XN_3666,PROTEIN2
XN_3667,PROTEIN2
XN_3668,PROTEIN2
XN_3669,PROTEIN2
XN_3670,PROTEIN2
XN_3671,PROTEIN2
XN_3672,PROTEIN2
XN_3673,PROTEIN2
XN_3674,PROTEIN2
XN_3675,PROTEIN2
XN_3676,PROTEIN2
XN_3677,PROTEIN2
XN_3678,PROTEIN2
XN_3679,PROTEIN2
XN_3680,PROTEIN2
XN_3681,PROTEIN2
XN_3682,PROTEIN2
XN_3683,PROTEIN2
XN_3684,PROTEIN2
XN_3685,PROTEIN2
XN_3686,PROTEIN2
XN_3687,PROTEIN2
XN_3688,PROTEIN2
XN_3689,PROTEIN2
XN_3690,PROTEIN2
XN_3691,PROTEIN2
XN_3692,PROTEIN2
XN_3693,PROTEIN2
XN_3694,PROTEIN2
XN_3695,PROTEIN2
XN_3696,PROTEIN2
XN_3697,PROTEIN2
XN_3698,PROTEIN2
XN_3699,PROTEIN2
XN_3700,PROTEIN2
XN_3701,PROTEIN2
XN_3702,PROTEIN2
XN_3703,PROTEIN2
XN_3704,PROTEIN2
XN_3705,PROTEIN2
XN_3706,PROTEIN2
XN_3707,PROTEIN2
XN_3708,PROTEIN2
XN_3709,PROTEIN2
XN_3710,PROTEIN2
XN_3711,PROTEIN2
XN_3712,PROTEIN2
XN_3713,PROTEIN2
XN_3714,PROTEIN2
XN_3715,PROTEIN2
XN_3716,PROTEIN2
XN_3717,PROTEIN2
XN_3718,PROTEIN2
XN_3719,PROTEIN2
XN_3720,PROTEIN2
XN_3721,PROTEIN2
XN_3722,PROTEIN2
XN_3723,PROTEIN2
XN_3724,PROTEIN2
XN_3725,PROTEIN2
XN_3726,PROTEIN2
XN_3727,PROTEIN2
XN_3728,PROTEIN2
XN_3729,PROTEIN2
XN_3730,PROTEIN2
XN_3731,PROTEIN2
XN_3732,PROTEIN2
XN_3733,PROTEIN2
XN_3734,PROTEIN2
XN_3735,PROTEIN2
XN_3736,PROTEIN2
XN_3737,PROTEIN2
XN_3738,PROTEIN2
XN_3739,PROTEIN2
XN_3740,PROTEIN2
XN_3741,PROTEIN2
XN_3742,PROTEIN2
XN_3743,PROTEIN2
XN_3744,PROTEIN2
XN_3745,PROTEIN2
XN_3746,PROTEIN2
XN_3747,PROTEIN2
XN_3748,PROTEIN2
XN_3749,PROTEIN2
XN_3750,PROTEIN2
XN_3751,PROTEIN2
XN_3752,PROTEIN2
XN_3753,PROTEIN2
XN_3754,PROTEIN2
XN_3755,PROTEIN2
XN_3756,PROTEIN2
XN_3757,PROTEIN2
XN_3758,PROTEIN2
XN_3759,PROTEIN2
XN_3760,PROTEIN2
XN_3761,PROTEIN2
XN_3762,PROTEIN2
XN_3763,PROTEIN2
XN_3764,PROTEIN2
XN_3765,PROTEIN2
XN_3766,PROTEIN2
XN_3767,PROTEIN2
XN_3768,PROTEIN2
XN_3769,PROTEIN2
XN_3770,PROTEIN2
XN_3771,PROTEIN2
XN_3772,PROTEIN2
XN_3773,PROTEIN2
XN_3774,PROTEIN2
XN_3775,PROTEIN2
XN_3776,PROTEIN2
XN_3777,PROTEIN2
XN_3778,PROTEIN2
XN_3779,PROTEIN2
XN_3780,PROTEIN2
XN_3781,PROTEIN2
XN_3782,PROTEIN2
XN_3783,PROTEIN2
XN_3784,PROTEIN2
XN_3785,PROTEIN2
XN_3786,PROTEIN2
XN_3787,PROTEIN2
XN_3788,PROTEIN2
XN_3789,PROTEIN2
XN_3790,PROTEIN2
XN_3791,PROTEIN2
XN_3792,PROTEIN2
XN_3793,PROTEIN2
XN_3794,PROTEIN2
XN_3795,PROTEIN2
XN_3796,PROTEIN2
XN_3797,PROTEIN2
XN_3798,PROTEIN2
XN_3799,PROTEIN2
XN_3800,PROTEIN2
XN_3801,PROTEIN2
XN_3802,PROTEIN2
XN_3803,PROTEIN2
XN_3804,PROTEIN2
XN_3805,PROTEIN2
XN_3806,PROTEIN2
XN_3807,PROTEIN2
XN_3808,PROTEIN2
XN_3809,PROTEIN2
XN_3810,PROTEIN2
XN_3811,PROTEIN2
XN_3812,PROTEIN2
XN_3813,PROTEIN2
XN_3814,PROTEIN2
XN_3815,PROTEIN2
XN_3816,PROTEIN2
XN_3817,PROTEIN2
XN_3818,PROTEIN2
XN_3819,PROTEIN2
XN_3820,PROTEIN2
XN_3821,PROTEIN2
XN_3822,PROTEIN2
XN_3823,PROTEIN2
XN_3824,PROTEIN2
XN_3825,PROTEIN2
XN_3826,PROTEIN2
XN_3827,PROTEIN2
XN_3828,PROTEIN2
XN_3829,PROTEIN2
XN_3830,PROTEIN2
XN_3831,PROTEIN2
XN_3832,PROTEIN2
XN_3833,PROTEIN2
XN_3834,PROTEIN2
XN_3835,PROTEIN2
XN_3836,PROTEIN2
XN_3837,PROTEIN2
XN_3838,PROTEIN2
XN_3839,PROTEIN2
XN_3840,PROTEIN2
XN_3841,PROTEIN2
XN_3842,PROTEIN2
XN_3843,PROTEIN2
XN_3844,PROTEIN2
XN_3845,PROTEIN2
XN_3846,PROTEIN2
XN_3847,PROTEIN2
XN_3848,PROTEIN2
XN_3849,PROTEIN2
XN_3850,PROTEIN2
XN_3851,PROTEIN2
XN_3852,PROTEIN2
XN_3853,PROTEIN2
XN_3854,PROTEIN2
XN_3855,PROTEIN2
XN_3856,PROTEIN2
XN_3857,PROTEIN2
XN_3858,PROTEIN2
XN_3859,PROTEIN2
XN_3860,PROTEIN2
XN_3861,PROTEIN2
XN_3862,PROTEIN2
XN_3863,PROTEIN2
XN_3864,PROTEIN2
XN_3865,PROTEIN2
XN_3866,PROTEIN2
XN_3867,PROTEIN2
XN_3868,PROTEIN2
XN_3869,PROTEIN2
XN_3870,PROTEIN2
XN_3871,PROTEIN2
XN_3872,PROTEIN2
XN_3873,PROTEIN2
XN_3874,PROTEIN2
XN_3875,PROTEIN2
XN_3876,PROTEIN2
XN_3877,PROTEIN2
XN_3878,PROTEIN2
XN_3879,PROTEIN2
XN_3880,PROTEIN2
XN_3881,PROTEIN2
XN_3882,PROTEIN2
XN_3883,PROTEIN2
XN_3884,PROTEIN2
XN_3885,PROTEIN2
XN_3886,PROTEIN2
XN_3887,PROTEIN2
XN_3888,PROTEIN2
XN_3889,PROTEIN2
XN_3890,PROTEIN2
XN_3891,PROTEIN2
XN_3892,PROTEIN2
XN_3893,PROTEIN2
XN_3894,PROTEIN2
XN_3895,PROTEIN2
XN_3896,PROTEIN2
XN_3897,PROTEIN2
XN_3898,PROTEIN2
XN_3899,PROTEIN2
XN_3900,PROTEIN2
XN_3901,PROTEIN2
XN_3902,PROTEIN2
XN_3903,PROTEIN2
XN_3904,PROTEIN2
XN_3905,PROTEIN2
XN_3906,PROTEIN2
XN_3907,PROTEIN2
XN_3908,PROTEIN2
XN_3909,PROTEIN2
XN_3910,PROTEIN2
XN_3911,PROTEIN2
XN_3912,PROTEIN2
XN_3913,PROTEIN2
XN_3914,PROTEIN2
XN_3915,PROTEIN2
XN_3916,PROTEIN2
XN_3917,PROTEIN2
XN_3918,PROTEIN2
XN_3919,PROTEIN2
XN_3920,PROTEIN2
XN_3921,PROTEIN2
XN_3922,PROTEIN2
XN_3923,PROTEIN2
XN_3924,PROTEIN2
XN_3925,PROTEIN2
XN_3926,PROTEIN2
XN_3927,PROTEIN2
XN_3928,PROTEIN2
XN_3929,PROTEIN2
XN_3930,PROTEIN2
XN_3931,PROTEIN2
XN_3932,PROTEIN2
XN_3933,PROTEIN2
XN_3934,PROTEIN2
XN_3935,PROTEIN2
XN_3936,PROTEIN2
XN_3937,PROTEIN2
XN_3938,PROTEIN2
XN_3939,PROTEIN2
XN_3940,PROTEIN2
XN_3941,PROTEIN2
XN_3942,PROTEIN2
XN_3943,PROTEIN2
XN_3944,PROTEIN2
XN_3945,PROTEIN2
XN_3946,PROTEIN2
XN_3947,PROTEIN2
XN_3948,PROTEIN2
XN_3949,PROTEIN2
XN_3950,PROTEIN2
XN_3951,PROTEIN2
XN_3952,PROTEIN2
XN_3953,PROTEIN2
XN_3954,PROTEIN2
XN_3955,PROTEIN2
XN_3956,PROTEIN2
XN_3957,PROTEIN2
XN_3958,PROTEIN2
XN_3959,PROTEIN2
XN_3960,PROTEIN2
XN_3961,PROTEIN2
XN_3962,PROTEIN2
XN_3963,PROTEIN2
XN_3964,PROTEIN2
XN_3965,PROTEIN2
XN_3966,PROTEIN2
XN_3967,PROTEIN2
XN_3968,PROTEIN2
XN_3969,PROTEIN2
XN_3970,PROTEIN2
XN_3971,PROTEIN2
XN_3972,PROTEIN2
XN_3973,PROTEIN2
XN_3974,PROTEIN2
XN_3975,PROTEIN2
XN_3976,PROTEIN2
XN_3977,PROTEIN2
XN_3978,PROTEIN2
XN_3979,PROTEIN2
XN_3980,PROTEIN2
XN_3981,PROTEIN2
XN_3982,PROTEIN2
XN_3983,PROTEIN2
XN_3984,PROTEIN2
XN_3985,PROTEIN2
XN_3986,PROTEIN2
XN_3987,PROTEIN2
XN_3988,PROTEIN2
XN_3989,PROTEIN2
XN_3990,PROTEIN2
XN_3991,PROTEIN2
XN_3992,PROTEIN2
XN_3993,PROTEIN2
XN_3994,PROTEIN2
XN_3995,PROTEIN2
XN_3996,PROTEIN2
XN_3997,PROTEIN2
XN_3998,PROTEIN2
XN_3999,PROTEIN2
XN_4000,PROTEIN2
XN_4001,PROTEIN2
XN_4002,PROTEIN2
XN_4003,PROTEIN2
XN_4004,PROTEIN2
XN_4005,PROTEIN2
XN_4006,PROTEIN2
XN_4007,PROTEIN2
XN_4008,PROTEIN2
XN_4009,PROTEIN2
XN_4010,PROTEIN2
XN_4011,PROTEIN2
XN_4012,PROTEIN2
XN_4013,PROTEIN2
XN_4014,PROTEIN2
XN_4015,PROTEIN2
XN_4016,PROTEIN2
XN_4017,PROTEIN2
XN_4018,PROTEIN2
XN_4019,PROTEIN2
XN_4020,PROTEIN2
XN_4021,PROTEIN2
XN_4022,PROTEIN2
XN_4023,PROTEIN2
XN_4024,PROTEIN2
XN_4025,PROTEIN2
XN_4026,PROTEIN2
XN_4027,PROTEIN2
XN_4028,PROTEIN2
XN_4029,PROTEIN2
XN_4030,PROTEIN2
XN_4031,PROTEIN2
XN_4032,PROTEIN2
XN_4033,PROTEIN2
XN_4034,PROTEIN2
XN_4035,PROTEIN2
XN_4036,PROTEIN2
XN_4037,PROTEIN2
XN_4038,PROTEIN2
XN_4039,PROTEIN2
XN_4040,PROTEIN2
XN_4041,PROTEIN2
XN_4042,PROTEIN2
XN_4043,PROTEIN2
XN_4044,PROTEIN2
XN_4045,PROTEIN2
XN_4046,PROTEIN2
XN_4047,PROTEIN2
XN_4048,PROTEIN2
XN_4049,PROTEIN2
XN_4050,PROTEIN2
XN_4051,PROTEIN2
XN_4052,PROTEIN2
XN_4053,PROTEIN2
XN_4054,PROTEIN2
XN_4055,PROTEIN2
XN_4056,PROTEIN2
XN_4057,PROTEIN2
XN_4058,PROTEIN2
XN_4059,PROTEIN2
XN_4060,PROTEIN2
XN_4061,PROTEIN2
XN_4062,PROTEIN2
XN_4063,PROTEIN2
XN_4064,PROTEIN2
XN_4065,PROTEIN2
XN_4066,PROTEIN2
