:START_ID,val,:END_ID,:TYPE
N_6729,3.543226511600295,N_8854,ENLACE
N_6353,4.445775828005697,N_8547,ENLACE
N_4687,5.065206669934757,N_4460,ENLACE
N_3041,2.317546486844664,N_2404,ENLACE
N_5821,8.317526933543649,N_774,ENLACE
N_116,9.200221529399983,N_2595,ENLACE
N_1027,4.834860542562044,N_2367,ENLACE
N_7113,8.473145445980652,N_9867,ENLACE
N_204,9.222458591507571,N_3595,ENLACE
N_6414,4.662542266745062,N_6366,ENLACE
N_1173,6.601112090316659,N_8467,ENLACE
N_4573,1.291817755421082,N_6859,ENLACE
N_8856,6.059840356842906,N_1490,ENLACE
N_2796,3.6037276739778057,N_780,ENLACE
N_8775,6.772364962527416,N_2016,ENLACE
N_9605,5.283047923001901,N_1658,ENLACE
N_7154,3.7948977447168275,N_9608,ENLACE
N_4621,1.0450754412163354,N_2982,ENLACE
N_4026,9.740500715278674,N_9753,ENLACE
N_3533,7.061415456411538,N_5697,ENLACE
N_5422,0.6253709637303362,N_3694,ENLACE
N_3630,9.372515562695844,N_5600,ENLACE
N_2409,1.559067375364095,N_6693,ENLACE
N_4751,5.042069920076946,N_616,ENLACE
N_5042,7.095354736108809,N_7810,ENLACE
N_3200,2.7476434744863987,N_6313,ENLACE
N_12,6.3138058689769805,N_3086,ENLACE
N_7267,6.36596314882067,N_8799,ENLACE
N_5128,4.450925478643414,N_2198,ENLACE
N_5713,7.9028132528133765,N_6539,ENLACE
N_4071,2.284399129941047,N_5210,ENLACE
N_4700,6.115583546578845,N_1916,ENLACE
N_9532,4.186215889192454,N_6776,ENLACE
N_6658,1.0599517643397594,N_9335,ENLACE
N_223,0.16678766298658498,N_8834,ENLACE
N_3535,2.3517766043568433,N_2006,ENLACE
N_6642,7.6481414071487315,N_1847,ENLACE
N_6057,5.820236167021495,N_2168,ENLACE
N_9033,5.878895904900095,N_303,ENLACE
N_1574,6.870727095485808,N_798,ENLACE
N_1620,2.4671914660505845,N_6394,ENLACE
N_7797,1.1750609259966993,N_9482,ENLACE
N_4324,7.490188663304835,N_2772,ENLACE
N_1096,0.9618225028999505,N_6745,ENLACE
N_3372,8.490684021788994,N_3226,ENLACE
N_2244,6.625362074255038,N_9772,ENLACE
N_4363,0.1022816153496875,N_8620,ENLACE
N_6288,1.285546429554072,N_6791,ENLACE
N_2981,9.623986099468652,N_9417,ENLACE
N_7073,8.847624330682294,N_3928,ENLACE
N_7217,1.2134119914592878,N_1299,ENLACE
N_7810,6.093361347446153,N_3403,ENLACE
N_5784,7.2258115569813075,N_7776,ENLACE
N_8510,9.691132750032601,N_2789,ENLACE
N_7205,8.845915281482272,N_386,ENLACE
N_985,8.589167202833229,N_4579,ENLACE
N_6156,1.851744157676486,N_8371,ENLACE
N_6316,6.428727758750647,N_5721,ENLACE
N_6016,6.425122276637197,N_6892,ENLACE
N_4544,2.3616616198587104,N_3191,ENLACE
N_1161,9.962711113509314,N_6363,ENLACE
N_1536,6.6957179426302265,N_8739,ENLACE
N_3040,2.5259535158862723,N_6635,ENLACE
N_9536,6.368949903680364,N_7214,ENLACE
N_4024,0.35015877283320007,N_3594,ENLACE
N_8561,0.09683571116816614,N_5829,ENLACE
N_7284,5.69254806134642,N_3768,ENLACE
N_3129,4.672584941939554,N_2620,ENLACE
N_1333,7.242066235259797,N_3518,ENLACE
N_8738,0.5554644683361887,N_6295,ENLACE
N_5375,1.6160574902987146,N_3608,ENLACE
N_7696,7.290946705168949,N_1133,ENLACE
N_1349,8.185246750356649,N_8713,ENLACE
N_498,1.4308869703491678,N_8590,ENLACE
N_3008,2.715184049248834,N_3500,ENLACE
N_7256,1.1459597226270724,N_9296,ENLACE
N_1682,4.901902277342877,N_8610,ENLACE
N_2006,8.092062378711836,N_4759,ENLACE
N_4608,2.282908506700141,N_3739,ENLACE
N_7071,1.9403934192574113,N_3943,ENLACE
N_5599,9.986116323241127,N_6562,ENLACE
N_7093,2.656019795885469,N_968,ENLACE
N_6239,6.621824145492666,N_8557,ENLACE
N_1760,7.038985663296302,N_8599,ENLACE
N_3482,7.713035414538738,N_3023,ENLACE
N_1589,8.482014692584707,N_2966,ENLACE
N_4602,6.7594190959845175,N_2117,ENLACE
N_1544,0.5317756448209265,N_3775,ENLACE
N_2405,1.5010397753729898,N_2958,ENLACE
N_7352,5.039101649140082,N_3708,ENLACE
N_8070,0.1559233242140079,N_1465,ENLACE
N_3283,9.744784437466924,N_6977,ENLACE
N_2684,9.039729050041107,N_9662,ENLACE
N_9976,9.183026849644033,N_2071,ENLACE
N_8574,7.931135535090651,N_7577,ENLACE
N_6988,3.940283067264083,N_8969,ENLACE
N_2942,5.105253041111837,N_4902,ENLACE
N_2010,4.208152979287753,N_2063,ENLACE
N_5880,3.872828140209702,N_7916,ENLACE
N_3392,1.2115407840270054,N_7615,ENLACE
N_2951,3.3352873339647737,N_8423,ENLACE
N_9087,8.628951632136184,N_1344,ENLACE
N_6415,5.676464116657901,N_9663,ENLACE
N_1877,9.629854136544477,N_5122,ENLACE
N_2675,4.211990737164553,N_1682,ENLACE
N_3973,9.844792713127385,N_997,ENLACE
N_8330,8.929112765451789,N_189,ENLACE
N_8703,1.8389198001026308,N_1153,ENLACE
N_5352,7.484447386576534,N_9263,ENLACE
N_9654,6.0925497837035945,N_1392,ENLACE
N_9452,0.6821903254907014,N_2479,ENLACE
N_3701,3.359823870670211,N_1338,ENLACE
N_8434,7.766711148952117,N_368,ENLACE
N_1409,9.416490515461751,N_9552,ENLACE
N_9753,0.37087392978554345,N_5523,ENLACE
N_6530,5.397275601001485,N_7968,ENLACE
N_2753,4.853392654770211,N_1493,ENLACE
N_5601,5.767889048253844,N_4837,ENLACE
N_1542,1.0312312809675361,N_1861,ENLACE
N_6574,3.6141148422105385,N_1653,ENLACE
N_5268,0.8692083599675227,N_9409,ENLACE
N_9649,8.215116529127386,N_3555,ENLACE
N_1544,6.074369678537036,N_8075,ENLACE
N_8260,0.6176504409643069,N_4,ENLACE
N_2420,6.317172251627083,N_7121,ENLACE
N_6901,3.81618211786415,N_4311,ENLACE
N_2076,5.745284159901967,N_3082,ENLACE
N_5180,6.887730363090954,N_4199,ENLACE
N_3064,0.2988523686258049,N_6488,ENLACE
N_7822,7.817996878392483,N_6293,ENLACE
N_9432,8.824070480606673,N_2826,ENLACE
N_7702,7.589186371219414,N_780,ENLACE
N_4000,8.654235607897862,N_8963,ENLACE
N_8703,0.48078796188388506,N_2716,ENLACE
N_7411,5.116556609777321,N_4220,ENLACE
N_8822,2.5807240455291725,N_208,ENLACE
N_2895,4.269207855365757,N_1503,ENLACE
N_6729,2.020653084381534,N_6600,ENLACE
N_4214,0.6656811449369349,N_4269,ENLACE
N_8733,0.5032946317312359,N_8879,ENLACE
N_3383,9.980781141137516,N_3019,ENLACE
N_262,6.218355270972731,N_3090,ENLACE
N_9089,2.32192527389678,N_5709,ENLACE
N_1676,8.717966229129958,N_9586,ENLACE
N_3908,2.136674524270852,N_8407,ENLACE
N_5364,5.949776057291498,N_277,ENLACE
N_7488,4.278761384896649,N_603,ENLACE
N_4636,0.4496137421213797,N_3126,ENLACE
N_2694,7.007950307092258,N_3627,ENLACE
N_2451,9.527178955467317,N_5980,ENLACE
N_30,3.933103865764731,N_8886,ENLACE
N_4562,0.5189150382060737,N_3494,ENLACE
N_7817,9.871312642924229,N_5005,ENLACE
N_1991,0.5865137779350393,N_610,ENLACE
N_8758,9.592311376424247,N_4719,ENLACE
N_8313,9.063332709654357,N_1081,ENLACE
N_1575,6.24776008881831,N_489,ENLACE
N_1390,7.773540463435874,N_4492,ENLACE
N_4565,3.2237980100722674,N_6121,ENLACE
N_8509,9.421400776662098,N_80,ENLACE
N_2921,1.3098106297673096,N_8544,ENLACE
N_9360,9.01069635143995,N_9851,ENLACE
N_4138,8.984405561393544,N_1731,ENLACE
N_2502,0.796068730519679,N_2124,ENLACE
N_2377,9.869757310502623,N_5524,ENLACE
N_5149,6.851652112458116,N_879,ENLACE
N_8110,3.7270886934655256,N_2849,ENLACE
N_7981,1.9776268801229269,N_5610,ENLACE
N_6088,0.670240000069563,N_5432,ENLACE
N_5747,1.3604933662141017,N_9516,ENLACE
N_1753,8.022524714919037,N_888,ENLACE
N_3814,9.810175764276952,N_5467,ENLACE
N_8086,7.132152760667897,N_2367,ENLACE
N_6545,0.38478883684863296,N_121,ENLACE
N_4928,8.575989373237757,N_9067,ENLACE
N_7218,9.102999813298974,N_2316,ENLACE
N_6784,9.057159861795682,N_3536,ENLACE
N_2461,5.689450968848303,N_1210,ENLACE
N_3896,9.063230589004466,N_3844,ENLACE
N_1155,5.705948808620365,N_3665,ENLACE
N_8367,2.5636447251138526,N_7300,ENLACE
N_4960,7.62432486517627,N_5267,ENLACE
N_8239,8.835218830450337,N_1592,ENLACE
N_9699,9.543669135553714,N_578,ENLACE
N_6451,0.3915810892633331,N_2631,ENLACE
N_1388,5.501471482848427,N_1951,ENLACE
N_7504,4.716704601340055,N_7469,ENLACE
N_8135,2.741468545670165,N_8250,ENLACE
N_2436,4.874227502755611,N_7730,ENLACE
N_9507,7.963119803040996,N_2861,ENLACE
N_5738,0.8281473070646395,N_4479,ENLACE
N_7171,8.069680103387505,N_2626,ENLACE
N_514,8.41288448631353,N_3175,ENLACE
N_6248,5.986265615778081,N_3583,ENLACE
N_4507,1.2881873600934635,N_5671,ENLACE
N_2012,6.604497999018697,N_1808,ENLACE
N_2108,9.313957765302478,N_66,ENLACE
N_9909,3.5443176951930844,N_28,ENLACE
N_8647,2.965785471921217,N_3548,ENLACE
N_3020,1.8429605962550533,N_2155,ENLACE
N_9970,1.511588751092413,N_2802,ENLACE
N_4101,7.830506078863132,N_8433,ENLACE
N_1647,0.10927832606543841,N_2782,ENLACE
N_6473,5.324742626643671,N_9863,ENLACE
N_4937,6.780315820812754,N_4249,ENLACE
N_8840,3.479394970912708,N_9587,ENLACE
N_861,0.7840978453966374,N_7669,ENLACE
N_921,0.3723850192831246,N_7576,ENLACE
N_8486,3.780453384068613,N_7968,ENLACE
N_2637,5.269575058318918,N_3816,ENLACE
N_9924,9.489157774607978,N_1758,ENLACE
N_5236,8.512115651333477,N_3167,ENLACE
N_8738,6.790596662448266,N_7150,ENLACE
N_7867,1.1221652427959117,N_8904,ENLACE
N_4588,2.1034042407365607,N_4884,ENLACE
N_6712,1.881573261268239,N_3546,ENLACE
N_5515,2.403582312628918,N_8092,ENLACE
N_4771,2.624812340069763,N_8999,ENLACE
N_8219,7.396819266724819,N_8085,ENLACE
N_7533,7.345620065789046,N_3627,ENLACE
N_3590,5.470251550753846,N_8667,ENLACE
N_2618,7.061766654498797,N_6247,ENLACE
N_9317,9.957893744794093,N_6442,ENLACE
N_8458,9.323918771602182,N_2490,ENLACE
N_3673,8.911483332121046,N_9390,ENLACE
N_7090,8.860231345838237,N_558,ENLACE
N_3831,0.2164504593486094,N_9085,ENLACE
N_8956,2.710666964284232,N_4953,ENLACE
N_4902,2.0218570070694253,N_917,ENLACE
N_6442,0.2938555109071883,N_171,ENLACE
N_1388,5.713519967972069,N_1051,ENLACE
N_9597,9.754373557698056,N_8058,ENLACE
N_2576,0.14331482864850198,N_7418,ENLACE
N_7074,2.6434618049749794,N_1304,ENLACE
N_1257,8.27797443206203,N_4213,ENLACE
N_1546,2.3981843885666985,N_218,ENLACE
N_3413,6.781352853256983,N_6086,ENLACE
N_8101,7.264173496393772,N_3034,ENLACE
N_1592,0.6414925383468439,N_29,ENLACE
N_2771,4.723854844515188,N_8650,ENLACE
N_9120,6.0255094363228565,N_5697,ENLACE
N_7998,3.4890092333574882,N_5191,ENLACE
N_1850,8.625823851529242,N_1740,ENLACE
N_1539,6.378264852034813,N_503,ENLACE
N_6222,0.11731364988195048,N_6393,ENLACE
N_180,9.609219972720016,N_3822,ENLACE
N_9392,7.2187928918110185,N_2915,ENLACE
N_1861,8.783511997510788,N_7027,ENLACE
N_2,8.833357799809287,N_5347,ENLACE
N_1171,5.452297782509314,N_6021,ENLACE
N_9341,0.6620255149310805,N_8557,ENLACE
N_7762,6.007388944757304,N_2018,ENLACE
N_9283,1.4351152305834924,N_3403,ENLACE
N_8284,5.0063071846850296,N_2663,ENLACE
N_7865,9.938332243657188,N_2500,ENLACE
N_2932,2.985665804337275,N_5454,ENLACE
N_3482,1.1598101450071263,N_4009,ENLACE
N_6764,7.063229915167789,N_6763,ENLACE
N_8275,1.8638337543942218,N_5882,ENLACE
N_203,3.0737929568244637,N_677,ENLACE
N_8105,8.349049433026144,N_576,ENLACE
N_3827,5.13387211637557,N_4463,ENLACE
N_3437,1.4310839994858549,N_3462,ENLACE
N_1685,6.81179389473204,N_4406,ENLACE
N_5192,6.334823102908925,N_6509,ENLACE
N_5865,3.1741454105076716,N_4869,ENLACE
N_4744,2.44225798774643,N_3968,ENLACE
N_2685,5.831535351365834,N_5469,ENLACE
N_1557,5.744868298556495,N_1930,ENLACE
N_1956,4.489541894398439,N_9008,ENLACE
N_4163,0.46710784687864715,N_3055,ENLACE
N_7525,4.589316292967165,N_3877,ENLACE
N_3714,0.5669588809494841,N_376,ENLACE
N_2687,8.059748494209897,N_3880,ENLACE
N_8649,4.824671194071616,N_9859,ENLACE
N_8816,2.9483062074645314,N_5835,ENLACE
N_3883,7.125988701125908,N_1083,ENLACE
N_2812,4.086164684221629,N_876,ENLACE
N_8063,4.359712520108515,N_2106,ENLACE
N_4270,3.7587753697417234,N_249,ENLACE
N_2919,4.6865892856197515,N_4521,ENLACE
N_4737,8.598696946314613,N_4422,ENLACE
N_874,7.720123834619023,N_1679,ENLACE
N_8719,2.7081029978333335,N_6806,ENLACE
N_8601,8.604246943674749,N_6774,ENLACE
N_142,0.1693036258011793,N_5736,ENLACE
N_3635,4.046237844253914,N_6517,ENLACE
N_3114,0.43700110189438757,N_9039,ENLACE
N_977,2.3419020090201705,N_9428,ENLACE
N_9138,6.6760821743582905,N_8999,ENLACE
N_5740,3.737760802609099,N_4425,ENLACE
N_7805,6.343237330305786,N_4024,ENLACE
N_485,1.9606465484484636,N_5012,ENLACE
N_7480,0.3772482410416933,N_9246,ENLACE
N_6967,7.224328444402957,N_8773,ENLACE
N_9074,2.801355080419227,N_3729,ENLACE
N_5116,3.4036877595201864,N_1955,ENLACE
N_2951,7.883739897912886,N_2668,ENLACE
N_1776,3.733212757861301,N_2397,ENLACE
N_3656,4.273665636772832,N_5635,ENLACE
N_4402,7.831502437419692,N_2567,ENLACE
N_3492,9.114862479909888,N_506,ENLACE
N_2976,8.973340039870589,N_3595,ENLACE
N_936,8.100458509021669,N_7169,ENLACE
N_1539,4.262420567840147,N_7578,ENLACE
N_8730,7.904786672595064,N_3268,ENLACE
N_4470,2.5968769628168245,N_9907,ENLACE
N_4109,9.29734782323235,N_8795,ENLACE
N_1089,4.602495963577357,N_9818,ENLACE
N_5195,6.759597046868292,N_888,ENLACE
N_8304,1.802793045673975,N_4441,ENLACE
N_3053,9.1648745342611,N_1303,ENLACE
N_1727,7.453142465593759,N_1803,ENLACE
N_8970,4.881035760114912,N_2721,ENLACE
N_1430,3.509125656843335,N_120,ENLACE
N_7253,9.095438510995116,N_2533,ENLACE
N_4440,8.667373412877948,N_3859,ENLACE
N_4053,6.799410896716935,N_3505,ENLACE
N_6053,2.941361392171026,N_4004,ENLACE
N_6240,6.854228347223749,N_2953,ENLACE
N_7093,3.0464862125847514,N_7019,ENLACE
N_5737,4.687153291237736,N_1104,ENLACE
N_6188,4.130802894687637,N_2677,ENLACE
N_8058,5.906454985334358,N_8908,ENLACE
N_6596,1.0365235963432051,N_7001,ENLACE
N_4161,6.027703216830531,N_9920,ENLACE
N_3034,6.951173832516648,N_8751,ENLACE
N_8203,5.129113911746016,N_1705,ENLACE
N_2038,7.463537571632285,N_2783,ENLACE
N_6527,6.58181294147573,N_3847,ENLACE
N_5810,7.183449309264019,N_7025,ENLACE
N_9260,3.856026656635567,N_2771,ENLACE
N_9931,3.1268404919274584,N_273,ENLACE
N_7428,5.4695940604695075,N_3982,ENLACE
N_9837,7.399501410244383,N_5139,ENLACE
N_4616,9.488380463955302,N_3248,ENLACE
N_6584,8.214628793677084,N_7136,ENLACE
N_6062,6.1689244892716575,N_8673,ENLACE
N_1876,9.659159618005939,N_6970,ENLACE
N_4982,4.236436004051268,N_6829,ENLACE
N_3002,5.493498548987706,N_4236,ENLACE
N_2627,6.138945979971736,N_9210,ENLACE
N_4016,8.211056611211362,N_2644,ENLACE
N_4371,5.508212687523421,N_9275,ENLACE
N_9057,2.0035901773730282,N_8282,ENLACE
N_4329,5.457998414619399,N_9503,ENLACE
N_5248,6.329688475804529,N_2726,ENLACE
N_2131,5.428993657961028,N_2259,ENLACE
N_9087,1.4141026003663282,N_5431,ENLACE
N_2789,2.312936199507125,N_2115,ENLACE
N_6484,6.2053571269802985,N_5507,ENLACE
N_212,9.873700466998683,N_6914,ENLACE
N_7132,0.30920407945188355,N_5634,ENLACE
N_8244,7.205548347892771,N_2309,ENLACE
N_5057,6.778015445041622,N_7795,ENLACE
N_8272,0.14229932163165704,N_9086,ENLACE
N_5787,8.011714602918214,N_1146,ENLACE
N_5940,7.036929254067604,N_7196,ENLACE
N_6687,7.908561712878168,N_4791,ENLACE
N_6221,9.661903104551177,N_6550,ENLACE
N_398,0.53913138555159,N_6070,ENLACE
N_6629,0.40555144335342685,N_6050,ENLACE
N_7330,4.707130690558719,N_4385,ENLACE
N_7442,8.405153287065714,N_7642,ENLACE
N_2462,5.51104997237614,N_4903,ENLACE
N_7139,5.355823660246378,N_6728,ENLACE
N_9198,6.105245802454954,N_2566,ENLACE
N_6669,1.4889393501543002,N_2525,ENLACE
N_4687,1.1724555535375525,N_1387,ENLACE
N_4116,0.2366096405003304,N_9222,ENLACE
N_27,5.821431945813785,N_5740,ENLACE
N_8030,6.315294140466663,N_1486,ENLACE
N_5036,4.374636555330293,N_9337,ENLACE
N_7199,1.0730725242120454,N_3464,ENLACE
N_1341,2.8364076383599093,N_2922,ENLACE
N_8638,5.92388009312357,N_8454,ENLACE
N_2905,6.123741010681557,N_9902,ENLACE
N_7280,0.9836746462187873,N_9219,ENLACE
N_2706,9.921337902741381,N_2177,ENLACE
N_1122,6.994560627733268,N_6202,ENLACE
N_2127,2.431948172547318,N_374,ENLACE
N_4379,2.287583753588749,N_7685,ENLACE
N_2223,1.5680826869676578,N_4806,ENLACE
N_3104,2.8824954766248236,N_4,ENLACE
N_6967,3.677724722545903,N_2486,ENLACE
N_6714,4.554400135738658,N_9072,ENLACE
N_8655,6.762473149887805,N_6615,ENLACE
N_6543,8.885527208611318,N_2092,ENLACE
N_6719,0.9323430151547296,N_607,ENLACE
N_2885,0.8422584261826105,N_5046,ENLACE
N_1337,6.352635733999584,N_1037,ENLACE
N_4372,1.0671521995319833,N_1744,ENLACE
N_6299,7.728586376517424,N_7811,ENLACE
N_8295,6.713670773450104,N_10000,ENLACE
N_3241,1.324508933961216,N_7835,ENLACE
N_6336,7.638698101724962,N_9234,ENLACE
N_6380,8.35685623722636,N_8620,ENLACE
N_6303,0.47012665313370006,N_2422,ENLACE
N_3995,6.006663247863368,N_6886,ENLACE
N_60,2.827666512884922,N_5209,ENLACE
N_1643,0.09541842823828306,N_4498,ENLACE
N_7827,8.218839205155454,N_912,ENLACE
N_470,1.3769296048906,N_7847,ENLACE
N_3423,0.17529136552406954,N_3132,ENLACE
N_8235,0.4537905338856818,N_2825,ENLACE
N_167,3.7022538020876095,N_1664,ENLACE
N_9794,9.592976891574166,N_1935,ENLACE
N_3618,6.0322520772582084,N_3203,ENLACE
N_7074,5.858561331914702,N_2051,ENLACE
N_6201,8.24120924573253,N_3910,ENLACE
N_1952,3.4571842993255517,N_6936,ENLACE
N_6610,3.163797417624945,N_5476,ENLACE
N_5110,2.77528470177956,N_6428,ENLACE
N_4575,3.7813468871468228,N_4591,ENLACE
N_3812,9.415876458410924,N_8669,ENLACE
N_942,5.245254641097859,N_9110,ENLACE
N_8044,8.15884896014831,N_5756,ENLACE
N_4332,7.160046640732229,N_4546,ENLACE
N_3230,0.58379318089817,N_905,ENLACE
N_2031,3.016499976641016,N_9806,ENLACE
N_6932,1.894138448253907,N_1448,ENLACE
N_6287,4.95392682820558,N_8904,ENLACE
N_4026,2.7146803060142357,N_124,ENLACE
N_279,1.7304169561408966,N_9507,ENLACE
N_5289,9.833159231060554,N_4569,ENLACE
N_5096,0.7089463042777566,N_6781,ENLACE
N_2859,8.735537351597966,N_4341,ENLACE
N_4789,9.500522382936886,N_2528,ENLACE
N_9867,1.5773072268963728,N_1919,ENLACE
N_7001,8.996253751384549,N_8870,ENLACE
N_4159,1.171295112175026,N_3012,ENLACE
N_8731,9.819426366568887,N_1061,ENLACE
N_8057,7.2973852501209455,N_6250,ENLACE
N_1353,3.3478084578103093,N_1690,ENLACE
N_2184,3.42562454490745,N_4613,ENLACE
N_9067,7.165061943722964,N_4335,ENLACE
N_6894,3.7727635990303754,N_6530,ENLACE
N_5516,9.205454692249607,N_894,ENLACE
N_3158,8.485499474301214,N_4418,ENLACE
N_3607,7.074492859229581,N_8670,ENLACE
N_4908,2.1455136325119684,N_1864,ENLACE
N_5901,5.408341789450818,N_9960,ENLACE
N_2363,4.064839305489559,N_5635,ENLACE
N_7485,2.326647444016745,N_9060,ENLACE
N_2394,8.88064763460035,N_5073,ENLACE
N_1137,5.741310541041447,N_197,ENLACE
N_2338,8.150913992123874,N_3785,ENLACE
N_6998,8.433892981112757,N_1137,ENLACE
N_2805,9.929520301188747,N_8694,ENLACE
N_4770,3.6384592085257417,N_4037,ENLACE
N_8496,4.310210393868921,N_6561,ENLACE
N_6386,5.265296763442126,N_9000,ENLACE
N_1209,2.085416851880338,N_431,ENLACE
N_3884,0.26175381436223555,N_6785,ENLACE
N_8592,4.161413943285353,N_53,ENLACE
N_6807,9.691850851745269,N_3210,ENLACE
N_2851,9.940782490483066,N_7715,ENLACE
N_8338,9.019683781077793,N_1236,ENLACE
N_4305,0.06651858949885958,N_3683,ENLACE
N_2880,5.139055625831483,N_5841,ENLACE
N_959,2.9668625709692185,N_7870,ENLACE
N_4204,7.82293937128901,N_347,ENLACE
N_5068,0.2903683819191305,N_5746,ENLACE
N_1905,9.706984508586606,N_910,ENLACE
N_5060,2.239321809330632,N_3347,ENLACE
N_3162,2.90799934179815,N_7083,ENLACE
N_852,1.4194602297136383,N_1455,ENLACE
N_574,0.3090711593959605,N_6154,ENLACE
N_3416,8.759282956125187,N_1160,ENLACE
N_3578,4.332468759811726,N_1253,ENLACE
N_8459,9.183402968526698,N_7608,ENLACE
N_9082,1.6038261015324995,N_3763,ENLACE
N_607,3.6094761879799053,N_1481,ENLACE
N_8158,6.229735964082473,N_5390,ENLACE
N_1939,7.908722637513282,N_7048,ENLACE
N_8522,2.1147783004504026,N_1871,ENLACE
N_8143,6.0109136467897315,N_8653,ENLACE
N_4230,9.031071602616986,N_7332,ENLACE
N_1544,1.2377578318687887,N_4088,ENLACE
N_7606,9.338387445707582,N_4178,ENLACE
N_5928,1.290814621959726,N_4928,ENLACE
N_9995,1.004400617815363,N_5876,ENLACE
N_3920,7.442694526850485,N_3659,ENLACE
N_3372,7.1468883094669975,N_9163,ENLACE
N_9079,5.72071362165644,N_2511,ENLACE
N_1773,2.3602480541590944,N_8331,ENLACE
N_6506,9.532203804384187,N_296,ENLACE
N_2534,5.5861496931022465,N_6235,ENLACE
N_6624,1.6458451847961464,N_1826,ENLACE
N_1046,8.649020010432485,N_3336,ENLACE
N_5823,2.4922764478281776,N_8324,ENLACE
N_4797,2.977157371370679,N_186,ENLACE
N_1700,7.906854592509189,N_3889,ENLACE
N_2054,5.327250543037362,N_7375,ENLACE
N_8835,0.9965892443431756,N_2572,ENLACE
N_5646,7.955882721740226,N_2498,ENLACE
N_2032,6.217936391079038,N_5079,ENLACE
N_5077,2.3364908200746637,N_4018,ENLACE
N_8022,7.702677018266284,N_9990,ENLACE
N_2903,9.442861571419737,N_3022,ENLACE
N_6592,6.809233441425367,N_2590,ENLACE
N_9895,1.037965773758568,N_9224,ENLACE
N_7165,8.9183602071395,N_5742,ENLACE
N_7812,1.6456447105394134,N_2981,ENLACE
N_3947,9.948788695942678,N_8166,ENLACE
N_1430,4.650905728346513,N_7790,ENLACE
N_5848,8.882413866826735,N_9595,ENLACE
N_1410,5.28217615447806,N_9792,ENLACE
N_457,5.39734741849955,N_7612,ENLACE
N_9262,3.9853024201048983,N_8693,ENLACE
N_1925,3.9792836642744636,N_5892,ENLACE
N_1128,2.127959338434622,N_5819,ENLACE
N_2979,8.779644515612393,N_1723,ENLACE
N_2986,0.4958716021872256,N_1147,ENLACE
N_6360,0.16465629969083517,N_9147,ENLACE
N_5934,5.898351902741829,N_8834,ENLACE
N_4715,5.766322213736545,N_3086,ENLACE
N_2797,1.2849134077929325,N_5807,ENLACE
N_45,2.999363801831919,N_6641,ENLACE
N_4715,9.11737895173307,N_6965,ENLACE
N_9507,9.35517329336517,N_2973,ENLACE
N_3618,5.324231295493899,N_4057,ENLACE
N_8430,9.006249973782058,N_1242,ENLACE
N_6992,1.2771758551439083,N_9928,ENLACE
N_444,2.979074480507858,N_6195,ENLACE
N_830,5.051734126703446,N_7215,ENLACE
N_6658,2.751242369559214,N_559,ENLACE
N_4364,7.621084505830295,N_9023,ENLACE
N_5516,6.11560204858769,N_7055,ENLACE
N_5334,4.115747935024326,N_5362,ENLACE
N_820,1.4878341841024723,N_6315,ENLACE
N_1860,5.533021182962362,N_3759,ENLACE
N_6380,5.363724621959679,N_308,ENLACE
N_8211,1.5827190870394459,N_4153,ENLACE
N_8590,5.509214163917829,N_8345,ENLACE
N_7458,4.1034551217779995,N_2470,ENLACE
N_9534,4.70589253706006,N_3121,ENLACE
N_1395,2.3660142231751635,N_6892,ENLACE
N_1528,0.32762678216946006,N_7356,ENLACE
N_5029,4.282418057176345,N_8874,ENLACE
N_4948,2.158748106806426,N_1738,ENLACE
N_5689,5.825082031426839,N_6050,ENLACE
N_7723,9.172705935335507,N_4192,ENLACE
N_53,6.248410692926064,N_4947,ENLACE
N_4978,2.2471147790222212,N_633,ENLACE
N_112,8.105216294087088,N_3172,ENLACE
N_2256,0.4205177374557778,N_1963,ENLACE
N_9155,4.30882912170702,N_7639,ENLACE
N_612,9.515574957643674,N_1244,ENLACE
N_4880,7.6787210001442965,N_2485,ENLACE
N_8817,2.849194667933456,N_4749,ENLACE
N_9861,7.837617639493684,N_8892,ENLACE
N_4612,6.880498019361499,N_3059,ENLACE
N_5798,1.4277451091804083,N_9306,ENLACE
N_7717,6.35156672752056,N_5436,ENLACE
N_7838,3.102999648656526,N_807,ENLACE
N_9062,3.106962041982123,N_4132,ENLACE
N_8756,1.2956024348432504,N_3799,ENLACE
N_6,6.780699557808011,N_6523,ENLACE
N_9811,6.640560501291349,N_5813,ENLACE
N_6869,2.895941409659862,N_5884,ENLACE
N_9760,0.9462086047967333,N_4693,ENLACE
N_6149,2.2485766624348535,N_69,ENLACE
N_110,6.259899251258647,N_7097,ENLACE
N_1609,8.94883379216819,N_4,ENLACE
N_9473,6.645317441570216,N_3930,ENLACE
N_5577,0.11534813724202286,N_7687,ENLACE
N_7343,5.052965667438062,N_7346,ENLACE
N_308,3.882870920582129,N_4874,ENLACE
N_468,5.203971801606846,N_6537,ENLACE
N_6892,5.593815703637679,N_5445,ENLACE
N_9516,7.568416692269192,N_4690,ENLACE
N_1677,9.268352850585371,N_490,ENLACE
N_4474,7.074884739910735,N_2317,ENLACE
N_800,5.090607181232045,N_1246,ENLACE
N_4224,9.648981789127802,N_4778,ENLACE
N_9469,3.267535908944362,N_2238,ENLACE
N_4652,5.436749265242379,N_2595,ENLACE
N_7085,1.6835205301658962,N_7656,ENLACE
